age_d;age_h;T;H_a;Cpm;psi_x;rho
139;13;30.1;26;0.515391908694557;-11.7279839783667;25.9154563838744
139;14;32;22;0.531697341513292;-12.0025974025974;25.936750856459
139;15;31.9;28;0.515391908694564;-11.7279839783668;25.9581104592011
139;16;30.1;29;0.467586798538989;-10.9228581567165;25.9795351635357
139;17;28.5;36;0.391539850301927;-9.64208793185753;26.001024940898
139;18;26.9;44;0.292433537832311;-7.97295567804289;26.0225797627231
139;19;25.2;48;0.177021792543974;-6.02920999999779;26.044199600446
139;20;24.3;49;0.0531697341513292;-3.94331395348837;26.0658844255019
139;21;22.9;53;0.0531697341513292;-3.94331395348837;26.0876342093259
139;22;21.8;55;0.0531697341513292;-3.94331395348837;26.109448923353
139;23;20.3;61;0.0531697341513292;-3.94331395348837;26.1313285390184
139;24;20.2;57;0.0531697341513292;-3.94331395348837;26.1532730277572
140;1;19.4;57;0.0531697341513292;-3.94331395348837;26.1752823610045
140;2;18.7;60;0.0531697341513292;-3.94331395348837;26.1973565101954
140;3;17.6;66;0.0531697341513292;-3.94331395348837;26.219495446765
140;4;17.9;66;0.0531697341513292;-3.94331395348837;26.2416991421483
140;5;18.1;65;0.0531697341513292;-3.94331395348837;26.2639675677805
140;6;19;63;0.0531697341513292;-3.94331395348837;26.2863006950968
140;7;20.8;60;0.0531697341513292;-3.94331395348837;26.3086984955321
140;8;22.9;56;0.0531697341513577;-3.94331395348885;26.3311609405217
140;9;23.9;55;0.177021792543947;-6.02920999999732;26.3536880015005
140;10;24.5;55;0.292433537832286;-7.97295567804247;26.3762796499038
140;11;25.1;57;0.391539850301967;-9.64208793185821;26.3989358571666
140;12;24.5;61;0.467586798538975;-10.9228581567163;26.421656594724
140;13;24.6;61;0.515391908694557;-11.7279839783667;26.4444418340111
140;14;26.1;55;0.531697341513292;-12.0025974025974;26.467291546463
140;15;25;58;0.515391908694564;-11.7279839783668;26.4902057035148
140;16;24;61;0.467586798538989;-10.9228581567165;26.5131842766017
140;17;23;64;0.391539850301927;-9.64208793185753;26.5362272371587
140;18;22.2;68;0.292433537832311;-7.97295567804289;26.5593345566209
140;19;21.5;72;0.177021792543974;-6.02920999999779;26.5825062064235
140;20;21.1;75;0.0531697341513292;-3.94331395348837;26.6057421580015
140;21;20.7;78;0.0531697341513292;-3.94331395348837;26.6290423827901
140;22;20.4;79;0.0531697341513292;-3.94331395348837;26.6524068522243
140;23;20.3;80;0.0531697341513292;-3.94331395348837;26.6758355377392
140;24;20;84;0.0531697341513292;-3.94331395348837;26.69932841077
141;1;19.5;87;0.0531697341513292;-3.94331395348837;26.7228854427517
141;2;19.3;87;0.0531697341513292;-3.94331395348837;26.7465066051195
141;3;19.2;88;0.0531697341513292;-3.94331395348837;26.7701918693085
141;4;19.3;86;0.0531697341513292;-3.94331395348837;26.7939412067537
141;5;19.1;86;0.0531697341513292;-3.94331395348837;26.8177545888902
141;6;19.6;83;0.0531697341513292;-3.94331395348837;26.8416319871533
141;7;20.4;79;0.0531697341513292;-3.94331395348837;26.8655733729779
141;8;22;72;0.0531697341513577;-3.94331395348885;26.8895787177992
141;9;21.8;71;0.177021792543947;-6.02920999999732;26.9136479930522
141;10;23.9;62;0.292433537832286;-7.97295567804247;26.9377811701722
141;11;25.1;51;0.391539850301967;-9.64208793185821;26.9619782205941
141;12;26;41;0.467586798538975;-10.9228581567163;26.9862391157531
141;13;26.8;37;0.515391908694557;-11.7279839783667;27.0105638270843
141;14;27.3;35;0.531697341513292;-12.0025974025974;27.0349523260227
141;15;27.2;35;0.515391908694564;-11.7279839783668;27.0594045840036
141;16;27;37;0.467586798538989;-10.9228581567165;27.083920572462
141;17;26.1;39;0.391539850301927;-9.64208793185753;27.1085002628329
141;18;24.4;44;0.292433537832311;-7.97295567804289;27.1331436265516
141;19;23;51;0.177021792543974;-6.02920999999779;27.157850635053
141;20;21.8;57;0.0531697341513292;-3.94331395348837;27.1826212597724
141;21;20.7;60;0.0531697341513292;-3.94331395348837;27.2074554721448
141;22;19.9;61;0.0531697341513292;-3.94331395348837;27.2323532436052
141;23;18.8;65;0.0531697341513292;-3.94331395348837;27.2573145455889
141;24;18.3;67;0.0531697341513292;-3.94331395348837;27.282339349531
142;1;17.1;71;0.0531697341513292;-3.94331395348837;27.3074276268664
142;2;16;79;0.0531697341513292;-3.94331395348837;27.3325793490304
142;3;15.6;76;0.0531697341513292;-3.94331395348837;27.357794487458
142;4;14.8;78;0.0531697341513292;-3.94331395348837;27.3830730135843
142;5;12.3;93;0.0531697341513292;-3.94331395348837;27.4084148988444
142;6;14.2;92;0.0531697341513292;-3.94331395348837;27.4338201146735
142;7;17.3;75;0.0531697341513292;-3.94331395348837;27.4592886325066
142;8;19.7;66;0.0531697341513577;-3.94331395348885;27.4848204237789
142;9;22.6;56;0.177021792543947;-6.02920999999732;27.5104154599254
142;10;25.5;50;0.292433537832286;-7.97295567804247;27.5360737123812
142;11;27;40;0.391539850301967;-9.64208793185821;27.5617951525815
142;12;27.9;39;0.467586798538975;-10.9228581567163;27.5875797519614
142;13;29;38;0.515391908694557;-11.7279839783667;27.6134274819559
142;14;29.1;37;0.531697341513292;-12.0025974025974;27.6393383140001
142;15;29.4;35;0.515391908694564;-11.7279839783668;27.6653122195293
142;16;29;36;0.467586798538989;-10.9228581567165;27.6913491699784
142;17;27.9;37;0.391539850301927;-9.64208793185753;27.7174491367825
142;18;26.1;43;0.292433537832311;-7.97295567804289;27.7436120913768
142;19;24.3;46;0.177021792543974;-6.02920999999779;27.7698380051964
142;20;23.2;49;0.0531697341513292;-3.94331395348837;27.7961268496764
142;21;21.7;57;0.0531697341513292;-3.94331395348837;27.8224785962518
142;22;21;64;0.0531697341513292;-3.94331395348837;27.8488932163579
142;23;19.9;69;0.0531697341513292;-3.94331395348837;27.8753706814296
142;24;18.6;73;0.0531697341513292;-3.94331395348837;27.9019109629021
143;1;17.8;75;0.0531697341513292;-3.94331395348837;27.9285140322105
143;2;17.8;77;0.0531697341513292;-3.94331395348837;27.9551798607898
143;3;17.4;78;0.0531697341513292;-3.94331395348837;27.9819084200753
143;4;17.2;79;0.0531697341513292;-3.94331395348837;28.008699681502
143;5;16.5;83;0.0531697341513292;-3.94331395348837;28.0355536165049
143;6;16.6;84;0.0531697341513292;-3.94331395348837;28.0624701965193
143;7;19.6;71;0.0531697341513292;-3.94331395348837;28.0894493929802
143;8;21.9;60;0.0531697341513577;-3.94331395348885;28.1164911773227
143;9;24.6;50;0.177021792543947;-6.02920999999732;28.1435955209819
143;10;27.3;39;0.292433537832286;-7.97295567804247;28.1707623953929
143;11;28.7;33;0.391539850301967;-9.64208793185821;28.1979917719908
143;12;29.8;30;0.467586798538975;-10.9228581567163;28.2252836222108
143;13;30.6;27;0.515391908694557;-11.7279839783667;28.2526379174879
143;14;31.4;25;0.531697341513292;-12.0025974025974;28.2800546292572
143;15;31.6;26;0.515391908694564;-11.7279839783668;28.3075337289538
143;16;31.1;27;0.467586798538989;-10.9228581567165;28.3350751880128
143;17;29.5;33;0.391539850301927;-9.64208793185753;28.3626789778694
143;18;26.5;39;0.292433537832311;-7.97295567804289;28.3903450699587
143;19;25.2;43;0.177021792543974;-6.02920999999779;28.4180734357157
143;20;24.6;55;0.0531697341513292;-3.94331395348837;28.4458640465755
143;21;23.8;61;0.0531697341513292;-3.94331395348837;28.4737168739732
143;22;22.7;65;0.0531697341513292;-3.94331395348837;28.5016318893441
143;23;21.5;70;0.0531697341513292;-3.94331395348837;28.529609064123
143;24;20.8;74;0.0531697341513292;-3.94331395348837;28.5576483697452
144;1;20.3;75;0.0531697341513292;-3.94331395348837;28.5857497776458
144;2;20.6;73;0.0531697341513292;-3.94331395348837;28.6139132592598
144;3;19.7;76;0.0531697341513292;-3.94331395348837;28.6421387860224
144;4;19;80;0.0531697341513292;-3.94331395348837;28.6704263293687
144;5;19;80;0.0531697341513292;-3.94331395348837;28.6987758607338
144;6;19.2;80;0.0531697341513292;-3.94331395348837;28.7271873515527
144;7;21.2;73;0.0531697341513292;-3.94331395348837;28.7556607732605
144;8;22.5;69;0.0531697341513577;-3.94331395348885;28.7841960972925
144;9;24.1;64;0.177021792543947;-6.02920999999732;28.8127932950836
144;10;25.4;59;0.292433537832286;-7.97295567804247;28.8414523380691
144;11;26.8;54;0.391539850301967;-9.64208793185821;28.8701731976839
144;12;27.8;50;0.467586798538975;-10.9228581567163;28.8989558453632
144;13;28.3;48;0.515391908694557;-11.7279839783667;28.9278002525421
144;14;28.9;45;0.531697341513292;-12.0025974025974;28.9567063906557
144;15;29.3;43;0.515391908694564;-11.7279839783668;28.985674231139
144;16;28.6;43;0.467586798538989;-10.9228581567165;29.0147037454273
144;17;27.5;45;0.391539850301927;-9.64208793185753;29.0437949049556
144;18;25.1;52;0.292433537832311;-7.97295567804289;29.072947681159
144;19;22.8;59;0.177021792543974;-6.02920999999779;29.1021620454726
144;20;22.2;60;0.0531697341513292;-3.94331395348837;29.1314379693315
144;21;21.9;62;0.0531697341513292;-3.94331395348837;29.1607754241709
144;22;20.9;65;0.0531697341513292;-3.94331395348837;29.1901743814257
144;23;20.3;68;0.0531697341513292;-3.94331395348837;29.2196348125312
144;24;20.1;69;0.0531697341513292;-3.94331395348837;29.2491566889224
145;1;19.5;71;0.0531697341513292;-3.94331395348837;29.2787399820344
145;2;18.2;76;0.0531697341513292;-3.94331395348837;29.3083846633023
145;3;17.8;78;0.0531697341513292;-3.94331395348837;29.3380907041613
145;4;17.7;78;0.0531697341513292;-3.94331395348837;29.3678580760464
145;5;17.1;81;0.0531697341513292;-3.94331395348837;29.3976867503928
145;6;17.6;79;0.0531697341513292;-3.94331395348837;29.4275766986354
145;7;18.8;76;0.0531697341513292;-3.94331395348837;29.4575278922096
145;8;22;62;0.0531697341513577;-3.94331395348885;29.4875403025503
145;9;24.3;50;0.177021792543947;-6.02920999999732;29.5176139010926
145;10;26.4;46;0.292433537832286;-7.97295567804247;29.5477486592717
145;11;27.8;46;0.391539850301967;-9.64208793185821;29.5779445485226
145;12;29.4;41;0.467586798538975;-10.9228581567163;29.6082015402805
145;13;29.7;39;0.515391908694557;-11.7279839783667;29.6385196059805
145;14;30.7;34;0.531697341513292;-12.0025974025974;29.6688987170576
145;15;30.6;34;0.515391908694564;-11.7279839783668;29.699338844947
145;16;30.2;33;0.467586798538989;-10.9228581567165;29.7298399610837
145;17;29.1;37;0.391539850301927;-9.64208793185753;29.7604020369029
145;18;26.1;44;0.292433537832311;-7.97295567804289;29.7910250438397
145;19;23.6;53;0.177021792543974;-6.02920999999779;29.8217089533292
145;20;23.2;54;0.0531697341513292;-3.94331395348837;29.8524537368065
145;21;22.8;55;0.0531697341513292;-3.94331395348837;29.8832593657066
145;22;22.7;55;0.0531697341513292;-3.94331395348837;29.9141258114647
145;23;21.7;60;0.0531697341513292;-3.94331395348837;29.945053045516
145;24;19.2;71;0.0531697341513292;-3.94331395348837;29.9760410392954
146;1;17.8;75;0.0531697341513292;-3.94331395348837;30.0070897642381
146;2;17.4;81;0.0531697341513292;-3.94331395348837;30.0381991917792
146;3;17.1;81;0.0531697341513292;-3.94331395348837;30.0693692933538
146;4;16.6;82;0.0531697341513292;-3.94331395348837;30.100600040397
146;5;17.4;80;0.0531697341513292;-3.94331395348837;30.1318914043439
146;6;17.8;80;0.0531697341513292;-3.94331395348837;30.1632433566296
146;7;20.6;69;0.0531697341513292;-3.94331395348837;30.1946558686892
146;8;21;69;0.0531697341513577;-3.94331395348885;30.2261289119579
146;9;23.8;56;0.177021792543947;-6.02920999999732;30.2576624578706
146;10;26.1;46;0.292433537832286;-7.97295567804247;30.2892564778626
146;11;27.9;42;0.391539850301967;-9.64208793185821;30.3209109433689
146;12;28;42;0.467586798538975;-10.9228581567163;30.3526258258247
146;13;30.3;37;0.515391908694557;-11.7279839783667;30.3844010966649
146;14;30.6;36;0.531697341513292;-12.0025974025974;30.4162367273248
146;15;30.7;36;0.515391908694564;-11.7279839783668;30.4481326892394
146;16;30.9;35;0.467586798538989;-10.9228581567165;30.4800889538439
146;17;29.1;39;0.391539850301927;-9.64208793185753;30.5121054925733
146;18;26.6;46;0.292433537832311;-7.97295567804289;30.5441822768628
146;19;23.6;56;0.177021792543974;-6.02920999999779;30.5763192781474
146;20;23.3;57;0.0531697341513292;-3.94331395348837;30.6085164678622
146;21;23;58;0.0531697341513292;-3.94331395348837;30.6407738174424
146;22;22.2;60;0.0531697341513292;-3.94331395348837;30.6730912983231
146;23;20.9;66;0.0531697341513292;-3.94331395348837;30.7054688819393
146;24;19.5;73;0.0531697341513292;-3.94331395348837;30.7379065397261
147;1;17.7;84;0.0531697341513292;-3.94331395348837;30.7704042431188
147;2;17.2;86;0.0531697341513292;-3.94331395348837;30.8029619265856
147;3;17.1;88;0.0531697341513292;-3.94331395348837;30.8355793767286
147;4;16.6;90;0.0531697341513292;-3.94331395348837;30.868256343183
147;5;15.8;94;0.0531697341513292;-3.94331395348837;30.900992575584
147;6;16.3;94;0.0531697341513292;-3.94331395348837;30.9337878235669
147;7;20.1;74;0.0531697341513292;-3.94331395348837;30.966641836767
147;8;22;67;0.0531697341513577;-3.94331395348885;30.9995543648195
147;9;24.4;60;0.177021792543947;-6.02920999999732;31.0325251573597
147;10;27.1;46;0.292433537832286;-7.97295567804247;31.0655539640228
147;11;28.6;38;0.391539850301967;-9.64208793185821;31.0986405344442
147;12;30.5;33;0.467586798538975;-10.9228581567163;31.1317846182589
147;13;30.7;31;0.515391908694557;-11.7279839783667;31.1649859651025
147;14;31.4;28;0.531697341513292;-12.0025974025974;31.19824432461
147;15;31.1;30;0.515391908694564;-11.7279839783668;31.2315594464167
147;16;30.8;32;0.467586798538989;-10.9228581567165;31.2649310801579
147;17;29.1;36;0.391539850301927;-9.64208793185753;31.2983589754689
147;18;27.4;39;0.292433537832311;-7.97295567804289;31.3318428819849
147;19;25.8;46;0.177021792543974;-6.02920999999779;31.3653825493412
147;20;24.6;51;0.0531697341513292;-3.94331395348837;31.398977727173
147;21;23.6;56;0.0531697341513292;-3.94331395348837;31.4326281651156
147;22;23.7;56;0.0531697341513292;-3.94331395348837;31.4663336128043
147;23;22;64;0.0531697341513292;-3.94331395348837;31.5000938198743
147;24;20.7;69;0.0531697341513292;-3.94331395348837;31.5339085359608
148;1;19.9;72;0.0531697341513292;-3.94331395348837;31.5677775106992
148;2;20;73;0.0531697341513292;-3.94331395348837;31.6017004937247
148;3;20;74;0.0531697341513292;-3.94331395348837;31.6356772346726
148;4;19;79;0.0531697341513292;-3.94331395348837;31.669707483178
148;5;18.3;83;0.0531697341513292;-3.94331395348837;31.7037909888763
148;6;18.7;82;0.0531697341513292;-3.94331395348837;31.7379275014028
148;7;21.2;73;0.0531697341513292;-3.94331395348837;31.7721167703927
148;8;23.6;64;0.0531697341513577;-3.94331395348885;31.8063585454811
148;9;25.9;52;0.177021792543947;-6.02920999999732;31.8406525763035
148;10;27.8;42;0.292433537832286;-7.97295567804247;31.8749986124951
148;11;28.8;39;0.391539850301967;-9.64208793185821;31.9093964036911
148;12;29.5;39;0.467586798538975;-10.9228581567163;31.9438456995268
148;13;30.3;37;0.515391908694557;-11.7279839783667;31.9783462496375
148;14;30.9;35;0.531697341513292;-12.0025974025974;32.0128978036583
148;15;30.8;35;0.515391908694564;-11.7279839783668;32.0475001112246
148;16;30.2;37;0.467586798538989;-10.9228581567165;32.0821529219717
148;17;28.6;43;0.391539850301927;-9.64208793185753;32.1168559855347
148;18;27;45;0.292433537832311;-7.97295567804289;32.1516090515489
148;19;25.8;49;0.177021792543974;-6.02920999999779;32.1864118696497
148;20;25;54;0.0531697341513292;-3.94331395348837;32.2212641894723
148;21;23.8;62;0.0531697341513292;-3.94331395348837;32.2561657606518
148;22;22.8;70;0.0531697341513292;-3.94331395348837;32.2911163328236
148;23;21.9;77;0.0531697341513292;-3.94331395348837;32.326115655623
148;24;21.2;80;0.0531697341513292;-3.94331395348837;32.3611634786852
149;1;20.7;82;0.0531697341513292;-3.94331395348837;32.3962595516455
149;2;19.9;87;0.0531697341513292;-3.94331395348837;32.431403624139
149;3;19.6;90;0.0531697341513292;-3.94331395348837;32.4665954458012
149;4;18.6;93;0.0531697341513292;-3.94331395348837;32.5018347662672
149;5;18.6;94;0.0531697341513292;-3.94331395348837;32.5371213351722
149;6;19.3;92;0.0531697341513292;-3.94331395348837;32.5724549021517
149;7;20.1;88;0.0531697341513292;-3.94331395348837;32.6078352168407
149;8;20.8;85;0.0531697341513577;-3.94331395348885;32.6432620288747
149;9;21.8;81;0.177021792543947;-6.02920999999732;32.6787350878887
149;10;23.6;70;0.292433537832286;-7.97295567804247;32.7142541435182
149;11;23.6;67;0.391539850301967;-9.64208793185821;32.7498189453983
149;12;25.4;58;0.467586798538975;-10.9228581567163;32.7854292431644
149;13;25.8;54;0.515391908694557;-11.7279839783667;32.8210847864516
149;14;25.3;57;0.531697341513292;-12.0025974025974;32.8567853248952
149;15;25.3;55;0.515391908694564;-11.7279839783668;32.8925306081306
149;16;24.4;60;0.467586798538989;-10.9228581567165;32.9283203857929
149;17;23.6;66;0.391539850301927;-9.64208793185753;32.9641544075174
149;18;22.5;72;0.292433537832311;-7.97295567804289;33.0000324229394
149;19;21.8;74;0.177021792543974;-6.02920999999779;33.0359541816941
149;20;20.8;83;0.0531697341513292;-3.94331395348837;33.0719194334168
149;21;20.5;78;0.0531697341513292;-3.94331395348837;33.1079279277427
149;22;19.7;80;0.0531697341513292;-3.94331395348837;33.1439794143072
149;23;17.8;87;0.0531697341513292;-3.94331395348837;33.1800736427454
149;24;16.7;95;0.0531697341513292;-3.94331395348837;33.2162103626927
150;1;16.3;97;0.0531697341513292;-3.94331395348837;33.2523893237842
150;2;16.3;98;0.0531697341513292;-3.94331395348837;33.2886102756553
150;3;16.1;99;0.0531697341513292;-3.94331395348837;33.3248729679412
150;4;16;99;0.0531697341513292;-3.94331395348837;33.3611771502772
150;5;15.8;100;0.0531697341513292;-3.94331395348837;33.3975225722985
150;6;15.8;100;0.0531697341513292;-3.94331395348837;33.4339089836404
150;7;16.7;100;0.0531697341513292;-3.94331395348837;33.4703361339381
150;8;18.7;98;0.0531697341513577;-3.94331395348885;33.5068037728269
150;9;20.5;88;0.177021792543947;-6.02920999999732;33.5433116499421
150;10;20.1;83;0.292433537832286;-7.97295567804247;33.5798595149189
150;11;20.2;77;0.391539850301967;-9.64208793185821;33.6164471173926
150;12;21.7;64;0.467586798538975;-10.9228581567163;33.6530742069985
150;13;23.1;54;0.515391908694557;-11.7279839783667;33.6897405333717
150;14;23.4;49;0.531697341513292;-12.0025974025974;33.7264458461476
150;15;23.3;42;0.515391908694564;-11.7279839783668;33.7631898949614
150;16;22.7;43;0.467586798538989;-10.9228581567165;33.7999724294484
