age_d;age_h;pip;piv;pp;pv;sfstone;af;ctcs;pif;tf;cv;ua;ux1;up1;khx;khp;ux;up;masfls;pasfls;rM;rG;w;s;pf1;pf2;pf;v;dD;mSol;mSta;mSyn
92;21;13.844;13.844;9.9007;9.9007;0.0000;109.19;0.00033533;13.987;0.037611;0.018200;0.012994;0.0000;0.0000;0.015078;0.0042477;0.13709;0.038622;0.0000;-5.8002e-06;0.0032722;0.0010410;81.985;16.767;0.95132;8.5120;0.95132;92.464;-1591.3;1.9794;0.67418;4.4057
92;22;13.834;13.834;9.8910;9.8910;0.0000;109.31;0.00033510;13.920;0.031476;0.018200;0.012988;0.0000;0.0000;0.015058;0.0042522;0.13591;0.038377;0.0000;-5.8007e-06;0.0028428;0.0010864;82.128;16.776;0.95142;8.7619;0.95142;92.613;-1592.3;1.9815;0.67535;4.4062
92;23;13.826;13.826;9.8830;9.8830;0.0000;109.42;0.00033487;13.864;0.026765;0.018200;0.012983;0.0000;0.0000;0.015039;0.0042567;0.13489;0.038181;0.0000;-5.8013e-06;0.0025340;0.0011189;82.275;16.785;0.95149;8.9497;0.95149;92.766;-1593.1;1.9837;0.67652;4.4067
92;24;13.823;13.823;9.8795;9.8795;0.0000;109.54;0.00033465;13.837;0.023828;0.018200;0.012978;0.0000;0.0000;0.015020;0.0042614;0.13431;0.038105;0.0000;-5.8020e-06;0.0024085;0.0011318;82.424;16.795;0.95154;9.0735;0.95154;92.921;-1594.0;1.9860;0.67769;4.4072
93;1;13.822;13.822;9.8786;9.8786;0.0000;109.66;0.00033442;13.826;0.023140;0.018200;0.012973;0.0000;0.0000;0.015001;0.0042661;0.13397;0.038099;0.0000;-5.8028e-06;0.0023791;0.0011344;82.575;16.804;0.95154;9.0974;0.95154;93.078;-1594.8;1.9883;0.67885;4.4077
93;2;13.819;13.819;9.8759;9.8759;0.0000;109.78;0.00033420;13.803;0.021554;0.018200;0.012968;0.0000;0.0000;0.014982;0.0042708;0.13347;0.038047;0.0000;-5.8035e-06;0.0022905;0.0011434;82.727;16.814;0.95156;9.1570;0.95156;93.235;-1595.5;1.9906;0.68002;4.4082
93;3;13.812;13.812;9.8689;9.8689;0.0000;109.91;0.00033397;13.754;0.018206;0.018200;0.012963;0.0000;0.0000;0.014963;0.0042755;0.13255;0.037875;0.0000;-5.8044e-06;0.0020682;0.0011667;82.880;16.823;0.95160;9.2808;0.95160;93.394;-1596.3;1.9929;0.68118;4.4088
93;4;13.808;13.808;9.8649;9.8649;0.0000;110.03;0.00033375;13.723;0.015805;0.018200;0.012958;0.0000;0.0000;0.014944;0.0042803;0.13193;0.037788;0.0000;-5.8054e-06;0.0019532;0.0011785;83.035;16.833;0.95163;9.3749;0.95163;93.555;-1597.0;1.9953;0.68234;4.4093
93;5;13.813;13.813;9.8697;9.8697;0.0000;110.15;0.00033353;13.748;0.018850;0.018200;0.012953;0.0000;0.0000;0.014925;0.0042851;0.13214;0.037938;0.0000;-5.8063e-06;0.0020973;0.0011625;83.189;16.843;0.95157;9.2409;0.95157;93.716;-1597.7;1.9977;0.68350;4.4099
93;6;13.823;13.823;9.8795;9.8795;0.0000;110.27;0.00033331;13.804;0.024435;0.018200;0.012948;0.0000;0.0000;0.014906;0.0042898;0.13280;0.038220;0.0000;-5.8073e-06;0.0024168;0.0011278;83.340;16.852;0.95146;9.0048;0.95146;93.873;-1598.4;2.0000;0.68465;4.4104
93;7;13.833;13.833;9.8901;9.8901;0.0000;110.39;0.00033310;13.866;0.031948;0.018200;0.012943;0.0000;0.0000;0.014886;0.0042943;0.13354;0.038524;0.0000;-5.8081e-06;0.0028208;0.0010839;83.486;16.861;0.95131;8.6730;0.95131;94.025;-1599.3;2.0023;0.68581;4.4109
93;8;13.842;13.842;9.8989;9.8989;0.0000;110.50;0.00033289;13.916;0.036620;0.018200;0.012938;0.0000;0.0000;0.014865;0.0042986;0.13410;0.038779;0.0000;-5.8088e-06;0.0032089;0.0010418;83.627;16.870;0.95122;8.4778;0.95122;94.171;-1600.2;2.0044;0.68696;4.4114
93;9;16.942;16.942;10.912;10.912;0.0000;110.60;0.00033310;14.001;0.045982;0.060595;0.030088;0.0000;0.0000;0.014843;0.0043025;0.10422;0.030211;0.0000;8.8662e-08;0.0038693;0.0028091;83.743;16.887;0.95041;6.5439;0.95041;94.297;-1601.3;2.0084;0.68812;4.4133
93;10;19.854;19.854;11.881;11.881;0.0000;110.67;0.00033370;14.058;0.053420;0.10010;0.038827;0.0000;0.0000;0.014817;0.0043054;0.076090;0.022109;0.0000;5.5826e-06;0.0042672;0.0037034;83.814;16.915;0.94957;4.5501;0.94957;94.385;-1602.4;2.0137;0.68927;4.4184
93;11;22.392;22.392;12.750;12.750;0.0000;110.72;0.00033445;14.124;0.059126;0.13402;0.043789;0.0000;0.0000;0.014788;0.0043072;0.052243;0.015217;0.0000;1.0299e-05;0.0047685;0.0041819;83.845;16.948;0.94884;2.8072;0.94884;94.438;-1603.6;2.0190;0.69042;4.4259
93;12;24.338;24.338;13.415;13.415;0.0000;110.75;0.00033527;14.167;0.061612;0.16005;0.046679;0.0000;0.0000;0.014756;0.0043083;0.033876;0.0098910;0.0000;1.3913e-05;0.0050304;0.0044638;83.846;16.984;0.94831;1.5306;0.94831;94.461;-1604.9;2.0240;0.69158;4.4349
93;13;25.584;25.584;13.856;13.856;0.0000;110.76;0.00033615;14.214;0.063637;0.17642;0.048229;0.0000;0.0000;0.014722;0.0043088;0.026095;0.0076376;0.0000;1.6177e-05;0.0053414;0.0045968;83.827;17.022;0.94797;0.71376;0.71376;94.465;-1606.2;2.0289;0.69274;4.4448
93;14;25.971;25.971;13.968;13.968;0.0000;110.77;0.00033703;14.220;0.064284;0.18200;0.048759;0.0000;0.0000;0.014687;0.0043093;0.026322;0.0077229;0.0000;1.6935e-05;0.0051513;0.0046740;83.802;17.060;0.94785;0.42503;0.42503;94.465;-1607.5;2.0336;0.69390;4.4552
93;15;25.516;25.516;13.788;13.788;0.0000;110.78;0.00033791;14.214;0.056966;0.17642;0.048356;0.0000;0.0000;0.014653;0.0043097;0.022534;0.0066275;0.0000;1.6136e-05;0.0048421;0.0046640;83.779;17.099;0.94811;1.0636;0.94811;94.465;-1608.7;2.0383;0.69506;4.4657
93;16;24.284;24.284;13.361;13.361;0.0000;110.80;0.00033877;14.216;0.054953;0.16005;0.046922;0.0000;0.0000;0.014620;0.0043104;0.034275;0.010105;0.0000;1.3832e-05;0.0046397;0.0045317;83.765;17.137;0.94847;1.9275;0.94847;94.476;-1610.0;2.0431;0.69622;4.4758
93;17;22.392;22.392;12.750;12.750;0.0000;110.84;0.00033958;14.253;0.055866;0.13402;0.044121;0.0000;0.0000;0.014589;0.0043117;0.053424;0.015790;0.0000;1.0181e-05;0.0048321;0.0042106;83.772;17.174;0.94895;3.1026;0.94895;94.506;-1611.2;2.0482;0.69738;4.4849
93;18;19.864;19.864;11.891;11.891;0.0000;110.89;0.00034032;14.235;0.049224;0.10010;0.039199;0.0000;0.0000;0.014560;0.0043137;0.077345;0.022915;0.0000;5.4271e-06;0.0044539;0.0037232;83.809;17.207;0.94971;4.9413;0.94971;94.564;-1612.4;2.0536;0.69854;4.4924
93;19;16.952;16.952;10.923;10.923;0.0000;110.97;0.00034090;14.215;0.043438;0.060595;0.030416;0.0000;0.0000;0.014534;0.0043168;0.10517;0.031235;0.0000;-1.0731e-07;0.0041303;0.0028163;83.886;17.235;0.95050;6.8812;0.95050;94.658;-1613.6;2.0590;0.69971;4.4974
93;20;13.855;13.855;9.9113;9.9113;0.0000;111.07;0.00034108;14.197;0.039654;0.018200;0.013080;0.0000;0.0000;0.014512;0.0043207;0.13500;0.040195;0.0000;-6.0449e-06;0.0039274;0.00097997;84.004;17.251;0.95119;8.5758;0.95119;94.786;-1614.7;2.0630;0.70087;4.4993
93;21;13.848;13.848;9.9047;9.9047;0.0000;111.18;0.00034084;14.149;0.038020;0.018200;0.013074;0.0000;0.0000;0.014490;0.0043249;0.13410;0.040025;0.0000;-6.0448e-06;0.0035686;0.0010177;84.142;17.260;0.95120;8.6129;0.95120;94.930;-1615.8;2.0649;0.70204;4.4997
93;22;13.847;13.847;9.9033;9.9033;0.0000;111.29;0.00034061;14.135;0.035584;0.018200;0.013068;0.0000;0.0000;0.014469;0.0043292;0.13370;0.040002;0.0000;-6.0449e-06;0.0035023;0.0010242;84.282;17.268;0.95123;8.7266;0.95123;95.075;-1616.8;2.0669;0.70320;4.5001
93;23;13.834;13.834;9.8910;9.8910;0.0000;111.40;0.00034037;14.049;0.023217;0.018200;0.013062;0.0000;0.0000;0.014448;0.0043337;0.13227;0.039673;0.0000;-6.0450e-06;0.0029277;0.0010852;84.429;17.277;0.95146;9.2990;0.95146;95.227;-1617.8;2.0690;0.70436;4.5006
93;24;13.835;13.835;9.8918;9.8918;0.0000;111.52;0.00034012;14.049;0.024029;0.018200;0.013056;0.0000;0.0000;0.014428;0.0043384;0.13208;0.039714;0.0000;-6.0452e-06;0.0029671;0.0010803;84.579;17.286;0.95143;9.2544;0.95143;95.383;-1618.7;2.0712;0.70552;4.5010
94;1;13.824;13.824;9.8804;9.8804;0.0000;111.64;0.00033987;13.969;0.014772;0.018200;0.013051;0.0000;0.0000;0.014408;0.0043431;0.13074;0.039411;0.0000;-6.0454e-06;0.0025124;0.0011285;84.733;17.295;0.95159;9.6681;0.95159;95.543;-1619.6;2.0734;0.70667;4.5015
94;2;13.817;13.817;9.8742;9.8742;0.0000;111.77;0.00033961;13.923;0.0088148;0.018200;0.013045;0.0000;0.0000;0.014388;0.0043480;0.12990;0.039255;0.0000;-6.0456e-06;0.0022977;0.0011509;84.893;17.305;0.95169;9.9400;0.95169;95.709;-1620.3;2.0758;0.70783;4.5020
94;3;13.823;13.823;9.8799;9.8799;0.0000;111.90;0.00033934;13.954;0.012800;0.018200;0.013040;0.0000;0.0000;0.014369;0.0043529;0.13016;0.039432;0.0000;-6.0458e-06;0.0024990;0.0011288;85.054;17.314;0.95161;9.7570;0.95161;95.875;-1621.1;2.0781;0.70898;4.5025
94;4;13.825;13.825;9.8817;9.8817;0.0000;112.02;0.00033909;13.959;0.014552;0.018200;0.013035;0.0000;0.0000;0.014349;0.0043578;0.13006;0.039498;0.0000;-6.0461e-06;0.0025654;0.0011211;85.212;17.324;0.95156;9.6679;0.95156;96.039;-1621.9;2.0804;0.71013;4.5030
94;5;13.828;13.828;9.8843;9.8843;0.0000;112.14;0.00033884;13.970;0.018065;0.018200;0.013029;0.0000;0.0000;0.014329;0.0043625;0.13003;0.039589;0.0000;-6.0464e-06;0.0026676;0.0011095;85.368;17.333;0.95149;9.4902;0.95149;96.201;-1622.8;2.0827;0.71128;4.5035
94;6;13.826;13.826;9.8830;9.8830;0.0000;112.26;0.00033859;13.955;0.014805;0.018200;0.013024;0.0000;0.0000;0.014309;0.0043673;0.12964;0.039569;0.0000;-6.0467e-06;0.0026181;0.0011143;85.523;17.342;0.95154;9.6498;0.95154;96.362;-1623.6;2.0849;0.71242;4.5040
94;7;13.832;13.832;9.8888;9.8888;0.0000;112.39;0.00033835;13.986;0.020121;0.018200;0.013018;0.0000;0.0000;0.014288;0.0043720;0.12989;0.039746;0.0000;-6.0469e-06;0.0028474;0.0010891;85.677;17.351;0.95143;9.3947;0.95143;96.522;-1624.5;2.0872;0.71357;4.5045
94;8;13.841;13.841;9.8980;9.8980;0.0000;112.50;0.00033810;14.039;0.023623;0.018200;0.013013;0.0000;0.0000;0.014267;0.0043766;0.13046;0.040020;0.0000;-6.0470e-06;0.0032600;0.0010443;85.828;17.360;0.95137;9.2586;0.95137;96.678;-1625.4;2.0893;0.71471;4.5050
94;9;16.937;16.937;10.908;10.908;0.0000;112.61;0.00033826;14.121;0.030743;0.060595;0.030261;0.0000;0.0000;0.014245;0.0043808;0.10173;0.031286;0.0000;-4.1456e-08;0.0039056;0.0028238;85.956;17.377;0.95064;7.4480;0.95064;96.817;-1626.5;2.0934;0.71585;4.5069
94;10;19.854;19.854;11.881;11.881;0.0000;112.70;0.00033879;14.185;0.035254;0.10010;0.039049;0.0000;0.0000;0.014220;0.0043841;0.074832;0.023071;0.0000;5.5545e-06;0.0043909;0.0037140;86.043;17.405;0.94991;5.6186;0.94991;96.921;-1627.6;2.0989;0.71699;4.5119
94;11;22.372;22.372;12.730;12.730;0.0000;112.76;0.00033947;14.233;0.038920;0.13402;0.044037;0.0000;0.0000;0.014192;0.0043865;0.051686;0.015975;0.0000;1.0360e-05;0.0047211;0.0042136;86.094;17.438;0.94926;3.9661;0.94926;96.993;-1628.8;2.1043;0.71813;4.5193
94;12;24.327;24.327;13.404;13.404;0.0000;112.80;0.00034022;14.283;0.044582;0.16005;0.046940;0.0000;0.0000;0.014161;0.0043881;0.034155;0.010584;0.0000;1.4044e-05;0.0050770;0.0044869;86.114;17.474;0.94869;2.5264;0.94869;97.035;-1630.0;2.1095;0.71928;4.5283
94;13;25.580;25.580;13.852;13.852;0.0000;112.82;0.00034105;14.336;0.052559;0.17642;0.048496;0.0000;0.0000;0.014128;0.0043891;0.023443;0.0072828;0.0000;1.6353e-05;0.0054603;0.0046128;86.109;17.512;0.94824;1.3930;0.94824;97.054;-1631.3;2.1145;0.72042;4.5381
94;14;26.024;26.024;14.021;14.021;0.0000;112.84;0.00034192;14.377;0.053553;0.18200;0.049026;0.0000;0.0000;0.014094;0.0043897;0.020109;0.0062630;0.0000;1.7126e-05;0.0057238;0.0046414;86.091;17.551;0.94814;1.1219;0.94814;97.060;-1632.6;2.1194;0.72157;4.5482
94;15;25.511;25.511;13.783;13.783;0.0000;112.86;0.00034278;14.334;0.044276;0.17642;0.048618;0.0000;0.0000;0.014061;0.0043904;0.023301;0.0072757;0.0000;1.6313e-05;0.0049491;0.0046805;86.076;17.590;0.94842;1.8403;0.94842;97.070;-1633.9;2.1244;0.72271;4.5585
94;16;24.241;24.241;13.318;13.318;0.0000;112.89;0.00034357;14.305;0.036034;0.16005;0.047173;0.0000;0.0000;0.014029;0.0043916;0.034135;0.010686;0.0000;1.3970e-05;0.0044473;0.0045793;86.079;17.628;0.94887;3.0147;0.94887;97.097;-1635.1;2.1293;0.72386;4.5686
94;17;22.291;22.291;12.649;12.649;0.0000;112.94;0.00034428;14.283;0.026496;0.13402;0.044356;0.0000;0.0000;0.013999;0.0043935;0.051673;0.016218;0.0000;1.0253e-05;0.0040736;0.0043171;86.110;17.665;0.94953;4.6964;0.94953;97.151;-1636.3;2.1345;0.72501;4.5779
94;18;19.796;19.796;11.823;11.823;0.0000;113.01;0.00034491;14.270;0.021833;0.10010;0.039407;0.0000;0.0000;0.013972;0.0043963;0.074703;0.023506;0.0000;5.4133e-06;0.0038277;0.0038127;86.174;17.699;0.95020;6.4389;0.95020;97.236;-1637.4;2.1400;0.72616;4.5856
94;19;16.920;16.920;10.890;10.890;0.0000;113.11;0.00034540;14.265;0.019885;0.060595;0.030577;0.0000;0.0000;0.013948;0.0044000;0.10161;0.032053;0.0000;-2.2489e-07;0.0036890;0.0028808;86.273;17.728;0.95088;8.1844;0.95088;97.353;-1638.4;2.1455;0.72731;4.5908
94;20;13.836;13.836;9.8932;9.8932;0.0000;113.22;0.00034551;14.190;0.0077006;0.018200;0.013149;0.0000;0.0000;0.013927;0.0044046;0.12945;0.040940;0.0000;-6.2759e-06;0.0031051;0.0010755;86.415;17.745;0.95168;10.269;0.95168;97.505;-1639.4;2.1497;0.72847;4.5928
94;21;13.826;13.826;9.8830;9.8830;0.0000;113.35;0.00034521;14.116;0.0048354;0.018200;0.013143;0.0000;0.0000;0.013907;0.0044096;0.12824;0.040663;0.0000;-6.2753e-06;0.0026803;0.0011204;86.581;17.754;0.95170;10.352;0.95170;97.677;-1640.3;2.1520;0.72962;4.5933
94;22;13.825;13.825;9.8812;9.8812;0.0000;113.48;0.00034491;14.098;0.0027661;0.018200;0.013138;0.0000;0.0000;0.013887;0.0044147;0.12779;0.040627;0.0000;-6.2749e-06;0.0026137;0.0011269;86.748;17.764;0.95173;10.447;0.95173;97.850;-1641.1;2.1543;0.73077;4.5938
94;23;13.821;13.821;9.8773;9.8773;0.0000;113.61;0.00034462;14.065;0.0031161;0.018200;0.013132;0.0000;0.0000;0.013867;0.0044198;0.12716;0.040528;0.0000;-6.2746e-06;0.0024683;0.0011419;86.915;17.773;0.95170;10.395;0.95170;98.023;-1641.9;2.1566;0.73191;4.5943
94;24;13.821;13.821;9.8773;9.8773;0.0000;113.74;0.00034433;14.058;0.0017013;0.018200;0.013127;0.0000;0.0000;0.013847;0.0044248;0.12688;0.040544;0.0000;-6.2744e-06;0.0024696;0.0011412;87.082;17.783;0.95171;10.465;0.95171;98.196;-1642.7;2.1589;0.73306;4.5948
95;1;13.821;13.821;9.8773;9.8773;0.0000;113.88;0.00034404;14.051;0.00028383;0.018200;0.013121;0.0000;0.0000;0.013827;0.0044299;0.12659;0.040560;0.0000;-6.2741e-06;0.0024710;0.0011404;87.251;17.792;0.95173;10.536;0.95173;98.371;-1643.5;2.1613;0.73420;4.5953
95;2;13.822;13.822;9.8790;9.8790;0.0000;114.01;0.00034375;14.055;0.00029000;0.018200;0.013116;0.0000;0.0000;0.013807;0.0044351;0.12647;0.040626;0.0000;-6.2738e-06;0.0025366;0.0011328;87.420;17.802;0.95172;10.540;0.95172;98.546;-1644.3;2.1636;0.73534;4.5958
95;3;13.820;13.820;9.8768;9.8768;0.0000;114.14;0.00034346;14.034;-0.00018862;0.018200;0.013110;0.0000;0.0000;0.013787;0.0044402;0.12599;0.040578;0.0000;-6.2735e-06;0.0024578;0.0011406;87.589;17.811;0.95172;10.545;0.95172;98.721;-1645.1;2.1660;0.73648;4.5963
95;4;13.821;13.821;9.8773;9.8773;0.0000;114.27;0.00034317;14.030;-0.00018978;0.018200;0.013104;0.0000;0.0000;0.013767;0.0044453;0.12575;0.040606;0.0000;-6.2732e-06;0.0024749;0.0011382;87.758;17.820;0.95171;10.541;0.95171;98.895;-1645.8;2.1683;0.73762;4.5968
95;5;13.821;13.821;9.8777;9.8777;0.0000;114.40;0.00034288;14.026;-0.00019094;0.018200;0.013099;0.0000;0.0000;0.013747;0.0044504;0.12551;0.040634;0.0000;-6.2730e-06;0.0024922;0.0011358;87.926;17.830;0.95169;10.537;0.95169;99.070;-1646.6;2.1707;0.73875;4.5973
95;6;13.825;13.825;9.8817;9.8817;0.0000;114.53;0.00034259;14.044;-0.00020015;0.018200;0.013093;0.0000;0.0000;0.013726;0.0044555;0.12558;0.040764;0.0000;-6.2727e-06;0.0026418;0.0011191;88.095;17.839;0.95169;10.557;0.95169;99.245;-1647.4;2.1730;0.73989;4.5978
95;7;13.833;13.833;9.8892;9.8892;0.0000;114.66;0.00034230;14.085;0.0063393;0.018200;0.013087;0.0000;0.0000;0.013706;0.0044605;0.12596;0.040995;0.0000;-6.2722e-06;0.0029479;0.0010857;88.261;17.849;0.95156;10.238;0.95156;99.416;-1648.3;2.1753;0.74102;4.5983
95;8;13.838;13.838;9.8949;9.8949;0.0000;114.79;0.00034202;14.115;0.0085370;0.018200;0.013081;0.0000;0.0000;0.013685;0.0044654;0.12618;0.041174;0.0000;-6.2717e-06;0.0032060;0.0010574;88.423;17.857;0.95152;10.146;0.95152;99.584;-1649.2;2.1775;0.74214;4.5987
95;9;16.900;16.900;10.871;10.871;0.0000;114.90;0.00034214;14.147;0.015154;0.060595;0.030420;0.0000;0.0000;0.013662;0.0044699;0.097917;0.032035;0.0000;-1.4338e-07;0.0034218;0.0028927;88.563;17.875;0.95083;8.3217;0.95083;99.735;-1650.2;2.1817;0.74327;4.6007
95;10;19.755;19.755;11.782;11.782;0.0000;115.00;0.00034262;14.164;0.015321;0.10010;0.039254;0.0000;0.0000;0.013638;0.0044736;0.071479;0.023447;0.0000;5.5682e-06;0.0034715;0.0038345;88.665;17.903;0.95021;6.6903;0.95021;99.854;-1651.2;2.1872;0.74440;4.6059
95;11;22.216;22.216;12.574;12.574;0.0000;115.07;0.00034322;14.191;0.017554;0.13402;0.044269;0.0000;0.0000;0.013611;0.0044765;0.048984;0.016111;0.0000;1.0475e-05;0.0035687;0.0043619;88.733;17.937;0.94961;5.0971;0.94961;99.944;-1652.2;2.1927;0.74552;4.6137
95;12;24.109;24.109;13.186;13.186;0.0000;115.13;0.00034388;14.216;0.020417;0.16005;0.047188;0.0000;0.0000;0.013581;0.0044787;0.031830;0.010496;0.0000;1.4239e-05;0.0036457;0.0046668;88.772;17.975;0.94912;3.7843;0.94912;100.01;-1653.2;2.1979;0.74665;4.6232
95;13;25.327;25.327;13.599;13.599;0.0000;115.17;0.00034459;14.256;0.025317;0.17642;0.048754;0.0000;0.0000;0.013550;0.0044803;0.021402;0.0070766;0.0000;1.6600e-05;0.0038462;0.0048133;88.790;18.015;0.94876;2.8027;0.94876;100.05;-1654.3;2.2030;0.74779;4.6337
95;14;25.794;25.794;13.791;13.791;0.0000;115.20;0.00034536;14.315;0.037336;0.18200;0.049287;0.0000;0.0000;0.013518;0.0044815;0.018445;0.0061149;0.0000;1.7394e-05;0.0042172;0.0048308;88.791;18.055;0.94843;1.9380;0.94843;100.07;-1655.4;2.2079;0.74892;4.6446
95;15;25.310;25.310;13.582;13.582;0.0000;115.23;0.00034614;14.283;0.028765;0.17642;0.048878;0.0000;0.0000;0.013485;0.0044826;0.021663;0.0072009;0.0000;1.6568e-05;0.0037655;0.0048352;88.790;18.095;0.94869;2.6430;0.94869;100.10;-1656.4;2.2128;0.75005;4.6555
95;16;23.996;23.996;13.073;13.073;0.0000;115.27;0.00034685;14.205;0.013147;0.16005;0.047426;0.0000;0.0000;0.013455;0.0044843;0.031394;0.010463;0.0000;1.4179e-05;0.0030534;0.0047557;88.809;18.135;0.94926;4.1917;0.94926;100.14;-1657.4;2.2178;0.75118;4.6662
95;17;22.096;22.096;12.454;12.454;0.0000;115.34;0.00034748;14.189;0.0061097;0.13402;0.044594;0.0000;0.0000;0.013426;0.0044868;0.048296;0.016140;0.0000;1.0388e-05;0.0028513;0.0044736;88.857;18.174;0.94984;5.7520;0.94984;100.22;-1658.3;2.2231;0.75232;4.6760
95;18;19.657;19.657;11.684;11.684;0.0000;115.42;0.00034804;14.183;0.0053890;0.10010;0.039619;0.0000;0.0000;0.013400;0.0044900;0.070474;0.023614;0.0000;5.4467e-06;0.0027313;0.0039528;88.935;18.209;0.95039;7.2834;0.95039;100.32;-1659.2;2.2286;0.75345;4.6842
95;19;16.840;16.840;10.811;10.811;0.0000;115.52;0.00034849;14.185;0.0038076;0.060595;0.030742;0.0000;0.0000;0.013376;0.0044940;0.096370;0.032378;0.0000;-3.1069e-07;0.0026836;0.0030062;89.046;18.238;0.95102;9.0099;0.95102;100.44;-1660.0;2.2343;0.75459;4.6897
95;20;13.824;13.824;9.8804;9.8804;0.0000;115.64;0.00034860;14.182;0.0032757;0.018200;0.013220;0.0000;0.0000;0.013354;0.0044987;0.12402;0.041779;0.0000;-6.4912e-06;0.0026520;0.0011316;89.192;18.256;0.95156;10.512;0.95156;100.60;-1660.8;2.2387;0.75572;4.6918
95;21;13.822;13.822;9.8790;9.8790;0.0000;115.77;0.00034833;14.166;0.0037179;0.018200;0.013214;0.0000;0.0000;0.013333;0.0045037;0.12362;0.041756;0.0000;-6.4911e-06;0.0026027;0.0011363;89.357;18.266;0.95154;10.472;0.95154;100.77;-1661.6;2.2410;0.75686;4.6923
95;22;13.822;13.822;9.8786;9.8786;0.0000;115.90;0.00034806;14.157;0.0041894;0.018200;0.013209;0.0000;0.0000;0.013311;0.0045086;0.12329;0.041759;0.0000;-6.4911e-06;0.0025874;0.0011373;89.520;18.275;0.95152;10.436;0.95152;100.94;-1662.4;2.2434;0.75799;4.6928
95;23;13.819;13.819;9.8759;9.8759;0.0000;116.02;0.00034779;14.133;0.0012293;0.018200;0.013203;0.0000;0.0000;0.013290;0.0045135;0.12278;0.041697;0.0000;-6.4911e-06;0.0024910;0.0011470;89.685;18.285;0.95156;10.579;0.95156;101.11;-1663.2;2.2458;0.75912;4.6933
95;24;13.820;13.820;9.8764;9.8764;0.0000;116.15;0.00034752;14.129;0.0026639;0.018200;0.013197;0.0000;0.0000;0.013269;0.0045185;0.12253;0.041727;0.0000;-6.4912e-06;0.0025083;0.0011445;89.849;18.294;0.95152;10.495;0.95152;101.28;-1664.0;2.2482;0.76025;4.6938
96;1;13.820;13.820;9.8764;9.8764;0.0000;116.28;0.00034726;14.123;0.0026663;0.018200;0.013191;0.0000;0.0000;0.013247;0.0045234;0.12225;0.041743;0.0000;-6.4913e-06;0.0025096;0.0011437;90.013;18.304;0.95151;10.488;0.95151;101.45;-1664.7;2.2505;0.76138;4.6943
96;2;13.820;13.820;9.8764;9.8764;0.0000;116.40;0.00034700;14.117;0.0026687;0.018200;0.013185;0.0000;0.0000;0.013226;0.0045283;0.12197;0.041760;0.0000;-6.4914e-06;0.0025109;0.0011430;90.176;18.313;0.95150;10.482;0.95150;101.62;-1665.5;2.2529;0.76250;4.6948
96;3;13.819;13.819;9.8759;9.8759;0.0000;116.53;0.00034674;14.108;0.0021829;0.018200;0.013179;0.0000;0.0000;0.013204;0.0045332;0.12165;0.041763;0.0000;-6.4916e-06;0.0024962;0.0011439;90.340;18.323;0.95150;10.500;0.95150;101.79;-1666.3;2.2553;0.76363;4.6953
96;4;13.818;13.818;9.8746;9.8746;0.0000;116.66;0.00034648;14.093;0.0012161;0.018200;0.013174;0.0000;0.0000;0.013183;0.0045381;0.12125;0.041741;0.0000;-6.4918e-06;0.0024498;0.0011483;90.503;18.332;0.95150;10.540;0.95150;101.96;-1667.0;2.2577;0.76475;4.6958
96;5;13.818;13.818;9.8751;9.8751;0.0000;116.78;0.00034622;14.089;-0.00018823;0.018200;0.013168;0.0000;0.0000;0.013161;0.0045431;0.12101;0.041771;0.0000;-6.4919e-06;0.0024669;0.0011458;90.668;18.342;0.95152;10.616;0.95152;102.13;-1667.8;2.2601;0.76586;4.6963
96;6;13.821;13.821;9.8777;9.8777;0.0000;116.91;0.00034595;14.100;0.0012629;0.018200;0.013162;0.0000;0.0000;0.013139;0.0045480;0.12095;0.041866;0.0000;-6.4920e-06;0.0025651;0.0011347;90.832;18.352;0.95148;10.545;0.95148;102.30;-1668.6;2.2625;0.76698;4.6968
96;7;13.828;13.828;9.8843;9.8843;0.0000;117.03;0.00034570;14.137;0.0071402;0.018200;0.013156;0.0000;0.0000;0.013118;0.0045528;0.12124;0.042079;0.0000;-6.4921e-06;0.0028258;0.0011061;90.993;18.361;0.95137;10.249;0.95137;102.47;-1669.4;2.2648;0.76809;4.6973
96;8;13.833;13.833;9.8892;9.8892;0.0000;117.15;0.00034546;14.163;0.014233;0.018200;0.013150;0.0000;0.0000;0.013095;0.0045575;0.12137;0.042239;0.0000;-6.4923e-06;0.0030340;0.0010831;91.149;18.370;0.95123;9.8726;0.95123;102.63;-1670.3;2.2671;0.76920;4.6978
96;9;16.897;16.897;10.868;10.868;0.0000;117.26;0.00034561;14.227;0.018963;0.060595;0.030579;0.0000;0.0000;0.013071;0.0045617;0.094727;0.033058;0.0000;-2.3861e-07;0.0034751;0.0029039;91.281;18.388;0.95063;8.1970;0.95063;102.77;-1671.2;2.2714;0.77031;4.6997
96;10;19.730;19.730;11.757;11.757;0.0000;117.35;0.00034611;14.222;0.019000;0.10010;0.039458;0.0000;0.0000;0.013045;0.0045652;0.069127;0.024191;0.0000;5.5893e-06;0.0033490;0.0038694;91.377;18.416;0.95005;6.5604;0.95005;102.89;-1672.2;2.2771;0.77142;4.7050
